experiment_id	assay_plate_barcode	num_dmso_wells	dmso_plate_avg_log2	dmso_expt_std_log2
52	AU052387	127	1.226e+001	1.322e-001
52	AU052408	128	1.208e+001	1.322e-001
52	AU052409	128	1.211e+001	1.322e-001
52	AU052410	128	1.205e+001	1.322e-001
52	AU052411	128	1.209e+001	1.322e-001
52	AU052412	128	1.202e+001	1.322e-001
52	AU052413	128	1.206e+001	1.322e-001
52	AU052414	268	1.197e+001	1.322e-001
52	AU052415	268	1.198e+001	1.322e-001
53	AU051114	268	1.183e+001	1.230e-001
53	AU051115	268	1.191e+001	1.230e-001
53	AU051116	128	1.181e+001	1.230e-001
53	AU051117	128	1.190e+001	1.230e-001
53	AU051138	128	1.178e+001	1.230e-001
53	AU051139	128	1.188e+001	1.230e-001
53	AU051140	128	1.182e+001	1.230e-001
53	AU051141	128	1.192e+001	1.230e-001
53	AU051142	127	1.216e+001	1.230e-001
53	AU051143	127	1.217e+001	1.230e-001
53	AU051144	128	1.223e+001	1.230e-001
53	AU051145	128	1.219e+001	1.230e-001
54	AU051273	188	1.254e+001	1.665e-001
54	AU051274	268	1.249e+001	1.665e-001
54	AU051275	128	1.256e+001	1.665e-001
54	AU051276	128	1.255e+001	1.665e-001
54	AU051277	128	1.263e+001	1.665e-001
54	AU051288	128	1.254e+001	1.665e-001
54	AU051289	128	1.266e+001	1.665e-001
54	AU051290	128	1.265e+001	1.665e-001
54	AU051291	127	1.292e+001	1.665e-001
54	AU051292	127	1.290e+001	1.665e-001
54	AU051293	128	1.277e+001	1.665e-001
54	AU051294	128	1.274e+001	1.665e-001
55	AU051120	128	1.288e+001	1.521e-001
55	AU051121	128	1.292e+001	1.521e-001
55	AU051122	127	1.283e+001	1.521e-001
55	AU051123	127	1.284e+001	1.521e-001
55	AU051124	128	1.267e+001	1.521e-001
55	AU051125	128	1.270e+001	1.521e-001
55	AU051126	128	1.265e+001	1.521e-001
55	AU051127	128	1.268e+001	1.521e-001
55	AU051128	128	1.256e+001	1.521e-001
55	AU051129	128	1.260e+001	1.521e-001
55	AU051130	268	1.255e+001	1.521e-001
55	AU051131	268	1.258e+001	1.521e-001
56	AU051108	128	1.240e+001	2.247e-001
56	AU051109	128	1.233e+001	2.247e-001
56	AU051110	128	1.242e+001	2.247e-001
56	AU051132	128	1.238e+001	2.247e-001
56	AU051133	128	1.245e+001	2.247e-001
56	AU051134	127	1.259e+001	2.247e-001
56	AU051135	127	1.260e+001	2.247e-001
56	AU051136	128	1.248e+001	2.247e-001
56	AU051137	128	1.240e+001	2.247e-001
56	AU051295	128	1.233e+001	2.247e-001
56	AU051296	268	1.239e+001	2.247e-001
56	AU051297	268	1.233e+001	2.247e-001
57	AU051148	128	1.169e+001	1.607e-001
57	AU051149	128	1.172e+001	1.607e-001
57	AU051150	127	1.191e+001	1.607e-001
57	AU051151	127	1.191e+001	1.607e-001
57	AU051152	128	1.172e+001	1.607e-001
57	AU051153	128	1.170e+001	1.607e-001
57	AU051154	128	1.169e+001	1.607e-001
57	AU051155	128	1.167e+001	1.607e-001
57	AU051156	128	1.171e+001	1.607e-001
57	AU051157	128	1.170e+001	1.607e-001
57	AU051168	268	1.175e+001	1.607e-001
57	AU051169	268	1.174e+001	1.607e-001
58	AU051258	268	1.164e+001	3.089e-001
58	AU051259	268	1.146e+001	3.089e-001
58	AU051278	128	1.183e+001	3.089e-001
58	AU051279	128	1.204e+001	3.089e-001
58	AU051280	126	1.226e+001	3.089e-001
58	AU051281	127	1.226e+001	3.089e-001
58	AU051282	128	1.208e+001	3.089e-001
58	AU051283	128	1.207e+001	3.089e-001
58	AU051284	128	1.193e+001	3.089e-001
58	AU051285	128	1.191e+001	3.089e-001
58	AU051286	128	1.188e+001	3.089e-001
58	AU051287	128	1.174e+001	3.089e-001
59	AU051260	128	1.231e+001	1.729e-001
59	AU051262	128	1.234e+001	1.729e-001
59	AU051263	127	1.202e+001	1.729e-001
59	AU051264	127	1.198e+001	1.729e-001
59	AU051265	128	1.194e+001	1.729e-001
59	AU051266	128	1.185e+001	1.729e-001
59	AU051267	128	1.186e+001	1.729e-001
59	AU051268	128	1.185e+001	1.729e-001
59	AU051269	128	1.188e+001	1.729e-001
59	AU051270	128	1.179e+001	1.729e-001
59	AU051271	268	1.184e+001	1.729e-001
59	AU051272	268	1.182e+001	1.729e-001
60	AU050934	267	1.227e+001	2.062e-001
60	AU050935	267	1.234e+001	2.062e-001
60	AU050936	128	1.244e+001	2.062e-001
60	AU050937	128	1.249e+001	2.062e-001
60	AU051198	128	1.236e+001	2.062e-001
60	AU051199	128	1.245e+001	2.062e-001
60	AU051200	128	1.241e+001	2.062e-001
60	AU051201	128	1.249e+001	2.062e-001
60	AU051202	127	1.245e+001	2.062e-001
60	AU051203	127	1.242e+001	2.062e-001
60	AU051204	128	1.218e+001	2.062e-001
60	AU051205	128	1.214e+001	2.062e-001
61	AU051418	128	1.316e+001	4.457e-001
61	AU051419	128	1.318e+001	4.457e-001
61	AU051420	126	1.303e+001	4.457e-001
61	AU051421	126	1.310e+001	4.457e-001
61	AU051422	128	1.319e+001	4.457e-001
61	AU051423	128	1.323e+001	4.457e-001
61	AU051442	265	1.310e+001	4.457e-001
61	AU051443	266	1.313e+001	4.457e-001
61	AU051444	128	1.313e+001	4.457e-001
61	AU051445	128	1.323e+001	4.457e-001
61	AU051446	128	1.317e+001	4.457e-001
61	AU051447	128	1.325e+001	4.457e-001
62	AU051424	128	1.368e+001	5.934e-001
62	AU051425	128	1.366e+001	5.934e-001
62	AU051426	126	1.350e+001	5.934e-001
62	AU051427	126	1.355e+001	5.934e-001
62	AU051448	128	1.361e+001	5.934e-001
62	AU051449	128	1.366e+001	5.934e-001
62	AU051450	128	1.365e+001	5.934e-001
62	AU051451	128	1.372e+001	5.934e-001
62	AU051452	128	1.367e+001	5.934e-001
62	AU051453	128	1.373e+001	5.934e-001
62	AU051454	263	1.344e+001	5.934e-001
62	AU051455	264	1.347e+001	5.934e-001
63	AU051428	125	1.326e+001	4.826e-001
63	AU051429	127	1.329e+001	4.826e-001
63	AU051430	128	1.345e+001	4.826e-001
63	AU051431	128	1.335e+001	4.826e-001
63	AU051432	128	1.344e+001	4.826e-001
63	AU051433	128	1.334e+001	4.826e-001
63	AU051434	128	1.338e+001	4.826e-001
63	AU051435	128	1.330e+001	4.826e-001
63	AU051436	264	1.325e+001	4.826e-001
63	AU051437	263	1.324e+001	4.826e-001
63	AU051456	128	1.322e+001	4.826e-001
63	AU051457	128	1.336e+001	4.826e-001
64	AU051190	128	1.212e+001	6.621e-001
64	AU051191	128	1.204e+001	6.621e-001
64	AU051192	126	1.172e+001	6.621e-001
64	AU051193	127	1.171e+001	6.621e-001
64	AU051194	128	1.213e+001	6.621e-001
64	AU051195	128	1.215e+001	6.621e-001
64	AU051196	128	1.225e+001	6.621e-001
64	AU051197	128	1.247e+001	6.621e-001
64	AU051298	128	1.231e+001	6.621e-001
64	AU051299	128	1.240e+001	6.621e-001
64	AU051300	265	1.232e+001	6.621e-001
64	AU051301	265	1.221e+001	6.621e-001
65	AU050938	184	1.226e+001	5.623e-001
65	AU050939	241	1.229e+001	5.623e-001
65	AU050940	128	1.255e+001	5.623e-001
65	AU050941	128	1.264e+001	5.623e-001
65	AU050942	128	1.278e+001	5.623e-001
65	AU050943	128	1.290e+001	5.623e-001
65	AU050944	128	1.287e+001	5.623e-001
65	AU050945	128	1.284e+001	5.623e-001
65	AU050946	127	1.270e+001	5.623e-001
65	AU050947	127	1.279e+001	5.623e-001
65	AU050948	128	1.291e+001	5.623e-001
65	AU050949	128	1.287e+001	5.623e-001
66	AU051309	266	1.172e+001	2.546e-001
66	AU051310	267	1.182e+001	2.546e-001
66	AU051311	128	1.204e+001	2.546e-001
66	AU051312	128	1.210e+001	2.546e-001
66	AU051313	128	1.194e+001	2.546e-001
66	AU051314	128	1.207e+001	2.546e-001
66	AU051315	128	1.217e+001	2.546e-001
66	AU051316	128	1.217e+001	2.546e-001
66	AU051317	126	1.223e+001	2.546e-001
66	AU051439	126	1.225e+001	2.546e-001
66	AU051440	128	1.248e+001	2.546e-001
66	AU051441	112	1.158e+001	2.546e-001
67	AU051178	266	1.154e+001	5.779e-001
67	AU051179	266	1.152e+001	5.779e-001
67	AU051180	112	1.141e+001	5.779e-001
67	AU051181	104	1.158e+001	5.779e-001
67	AU051182	112	1.156e+001	5.779e-001
67	AU051183	112	1.160e+001	5.779e-001
67	AU051184	128	1.150e+001	5.779e-001
67	AU051185	128	1.152e+001	5.779e-001
67	AU051186	126	1.151e+001	5.779e-001
67	AU051187	127	1.168e+001	5.779e-001
67	AU051188	128	1.108e+001	5.779e-001
67	AU051189	128	1.117e+001	5.779e-001
68	AU050900	128	1.294e+001	6.514e-001
68	AU050901	128	1.290e+001	6.514e-001
68	AU050902	127	1.336e+001	6.514e-001
68	AU050903	126	1.335e+001	6.514e-001
68	AU050904	117	1.320e+001	6.514e-001
68	AU050905	128	1.336e+001	6.514e-001
68	AU050906	128	1.343e+001	6.514e-001
68	AU050907	128	1.346e+001	6.514e-001
68	AU050908	128	1.333e+001	6.514e-001
68	AU050909	128	1.337e+001	6.514e-001
68	AU050910	267	1.312e+001	6.514e-001
68	AU050911	267	1.319e+001	6.514e-001
69	AU051302	128	1.114e+001	7.079e-001
69	AU051303	128	1.115e+001	7.079e-001
69	AU051304	126	1.150e+001	7.079e-001
69	AU051305	126	1.155e+001	7.079e-001
69	AU051306	128	1.134e+001	7.079e-001
69	AU051307	128	1.150e+001	7.079e-001
69	AU051308	263	1.130e+001	7.079e-001
69	AU051333	128	1.150e+001	7.079e-001
69	AU051334	128	1.159e+001	7.079e-001
69	AU051335	128	1.146e+001	7.079e-001
69	AU051336	128	1.160e+001	7.079e-001
69	AU051337	267	1.131e+001	7.079e-001
70	AU051206	128	1.209e+001	2.973e-001
70	AU051207	125	1.211e+001	2.973e-001
70	AU051208	125	1.217e+001	2.973e-001
70	AU051209	128	1.218e+001	2.973e-001
70	AU051210	128	1.226e+001	2.973e-001
70	AU051211	128	1.231e+001	2.973e-001
70	AU051212	128	1.236e+001	2.973e-001
70	AU051213	128	1.227e+001	2.973e-001
70	AU051215	128	1.230e+001	2.973e-001
70	AU051216	266	1.213e+001	2.973e-001
70	AU051217	267	1.214e+001	2.973e-001
70	AU051438	128	1.233e+001	2.973e-001
71	AU051802	268	1.248e+001	1.986e-001
71	AU051803	268	1.248e+001	1.986e-001
71	AU051804	128	1.262e+001	1.986e-001
71	AU051805	128	1.252e+001	1.986e-001
71	AU051806	128	1.261e+001	1.986e-001
71	AU051807	128	1.268e+001	1.986e-001
71	AU051808	128	1.285e+001	1.986e-001
71	AU051809	128	1.290e+001	1.986e-001
71	AU051810	125	1.257e+001	1.986e-001
71	AU051811	125	1.257e+001	1.986e-001
71	AU051812	128	1.264e+001	1.986e-001
71	AU051813	128	1.262e+001	1.986e-001
72	AU052428	128	1.206e+001	2.470e-001
72	AU052429	128	1.204e+001	2.470e-001
72	AU052438	268	1.184e+001	2.470e-001
72	AU052439	268	1.188e+001	2.470e-001
72	AU052440	128	1.184e+001	2.470e-001
72	AU052441	128	1.197e+001	2.470e-001
72	AU052442	128	1.205e+001	2.470e-001
72	AU052443	128	1.206e+001	2.470e-001
72	AU052444	127	1.221e+001	2.470e-001
72	AU052445	128	1.219e+001	2.470e-001
72	AU052446	125	1.198e+001	2.470e-001
72	AU052447	126	1.200e+001	2.470e-001
73	AU051790	268	1.366e+001	2.930e-001
73	AU051791	268	1.363e+001	2.930e-001
73	AU051792	128	1.360e+001	2.930e-001
73	AU051793	128	1.356e+001	2.930e-001
73	AU051794	128	1.359e+001	2.930e-001
73	AU051795	128	1.320e+001	2.930e-001
73	AU051796	128	1.381e+001	2.930e-001
73	AU051797	128	1.383e+001	2.930e-001
73	AU051798	125	1.347e+001	2.930e-001
73	AU051799	125	1.344e+001	2.930e-001
73	AU051800	128	1.345e+001	2.930e-001
73	AU051801	128	1.341e+001	2.930e-001
74	AU052418	128	1.266e+001	2.784e-001
74	AU052419	128	1.291e+001	2.784e-001
74	AU052420	128	1.311e+001	2.784e-001
74	AU052421	128	1.319e+001	2.784e-001
74	AU052422	128	1.329e+001	2.784e-001
74	AU052423	128	1.301e+001	2.784e-001
74	AU052424	125	1.289e+001	2.784e-001
74	AU052425	125	1.289e+001	2.784e-001
74	AU052426	128	1.312e+001	2.784e-001
74	AU052427	128	1.307e+001	2.784e-001
74	AU052456	268	1.298e+001	2.784e-001
74	AU052457	268	1.301e+001	2.784e-001
75	AU051814	268	1.246e+001	1.743e-001
75	AU051815	268	1.225e+001	1.743e-001
75	AU051816	128	1.230e+001	1.743e-001
75	AU051817	128	1.231e+001	1.743e-001
75	AU052448	128	1.248e+001	1.743e-001
75	AU052449	128	1.246e+001	1.743e-001
75	AU052450	128	1.272e+001	1.743e-001
75	AU052451	128	1.271e+001	1.743e-001
75	AU052452	127	1.232e+001	1.743e-001
75	AU052453	125	1.237e+001	1.743e-001
75	AU052454	128	1.242e+001	1.743e-001
75	AU052455	128	1.241e+001	1.743e-001
76	AU050970	268	1.246e+001	1.414e-001
76	AU050971	268	1.247e+001	1.414e-001
76	AU050972	128	1.253e+001	1.414e-001
76	AU050973	128	1.249e+001	1.414e-001
76	AU050974	128	1.279e+001	1.414e-001
76	AU050975	128	1.269e+001	1.414e-001
76	AU050976	128	1.269e+001	1.414e-001
76	AU050977	128	1.275e+001	1.414e-001
76	AU052818	125	1.249e+001	1.414e-001
76	AU052819	125	1.239e+001	1.414e-001
76	AU052820	128	1.250e+001	1.414e-001
76	AU052821	128	1.248e+001	1.414e-001
77	AU052846	268	1.253e+001	1.952e-001
77	AU052847	268	1.247e+001	1.952e-001
77	AU052848	128	1.242e+001	1.952e-001
77	AU052849	128	1.234e+001	1.952e-001
77	AU052850	128	1.258e+001	1.952e-001
77	AU052851	128	1.255e+001	1.952e-001
77	AU052852	128	1.280e+001	1.952e-001
77	AU052853	128	1.285e+001	1.952e-001
77	AU052854	125	1.251e+001	1.952e-001
77	AU052855	125	1.253e+001	1.952e-001
77	AU052856	128	1.258e+001	1.952e-001
77	AU052857	128	1.253e+001	1.952e-001
78	AU052822	268	1.228e+001	2.148e-001
78	AU052823	268	1.229e+001	2.148e-001
78	AU052824	128	1.238e+001	2.148e-001
78	AU052825	128	1.227e+001	2.148e-001
78	AU052826	128	1.242e+001	2.148e-001
78	AU052827	128	1.249e+001	2.148e-001
78	AU052828	128	1.260e+001	2.148e-001
78	AU052829	128	1.267e+001	2.148e-001
78	AU052830	125	1.238e+001	2.148e-001
78	AU052831	125	1.237e+001	2.148e-001
78	AU052832	128	1.248e+001	2.148e-001
78	AU052833	128	1.246e+001	2.148e-001
79	AU052784	128	1.240e+001	1.819e-001
79	AU052785	128	1.249e+001	1.819e-001
79	AU052786	125	1.241e+001	1.819e-001
79	AU052787	125	1.245e+001	1.819e-001
79	AU052808	128	1.288e+001	1.819e-001
79	AU052809	128	1.290e+001	1.819e-001
79	AU052810	128	1.265e+001	1.819e-001
79	AU052811	128	1.260e+001	1.819e-001
79	AU052812	128	1.244e+001	1.819e-001
79	AU052813	128	1.242e+001	1.819e-001
79	AU052814	268	1.251e+001	1.819e-001
79	AU052815	268	1.246e+001	1.819e-001
80	AU050958	268	1.336e+001	1.513e-001
80	AU050959	268	1.330e+001	1.513e-001
80	AU050960	128	1.318e+001	1.513e-001
80	AU050961	128	1.322e+001	1.513e-001
80	AU050962	128	1.345e+001	1.513e-001
80	AU050963	128	1.344e+001	1.513e-001
80	AU050964	128	1.339e+001	1.513e-001
80	AU050965	128	1.341e+001	1.513e-001
80	AU050966	125	1.318e+001	1.513e-001
80	AU050967	125	1.320e+001	1.513e-001
80	AU050968	128	1.320e+001	1.513e-001
80	AU050969	128	1.313e+001	1.513e-001
81	AU052834	112	1.160e+001	2.584e-001
81	AU052835	128	1.188e+001	2.584e-001
81	AU052836	127	1.187e+001	2.584e-001
81	AU052837	127	1.194e+001	2.584e-001
81	AU052838	128	1.230e+001	2.584e-001
81	AU052839	128	1.237e+001	2.584e-001
81	AU052840	128	1.215e+001	2.584e-001
81	AU052841	128	1.223e+001	2.584e-001
81	AU052842	128	1.216e+001	2.584e-001
81	AU052843	128	1.203e+001	2.584e-001
81	AU052844	268	1.220e+001	2.584e-001
81	AU052845	268	1.220e+001	2.584e-001
82	AU051778	128	1.156e+001	2.648e-001
82	AU051779	128	1.156e+001	2.648e-001
82	AU051780	126	1.150e+001	2.648e-001
82	AU051781	126	1.161e+001	2.648e-001
82	AU051782	128	1.203e+001	2.648e-001
82	AU051783	128	1.208e+001	2.648e-001
82	AU051784	128	1.179e+001	2.648e-001
82	AU051785	128	1.185e+001	2.648e-001
82	AU051786	128	1.169e+001	2.648e-001
82	AU051787	128	1.173e+001	2.648e-001
82	AU051788	268	1.178e+001	2.648e-001
82	AU051789	268	1.175e+001	2.648e-001
83	AU052430	268	1.274e+001	1.534e-001
83	AU052431	268	1.274e+001	1.534e-001
83	AU052432	128	1.282e+001	1.534e-001
83	AU052433	128	1.276e+001	1.534e-001
83	AU052434	128	1.282e+001	1.534e-001
83	AU052435	128	1.280e+001	1.534e-001
83	AU052436	128	1.295e+001	1.534e-001
83	AU052437	127	1.289e+001	1.534e-001
83	AU052798	125	1.290e+001	1.534e-001
83	AU052799	125	1.290e+001	1.534e-001
83	AU052800	128	1.282e+001	1.534e-001
83	AU052801	128	1.279e+001	1.534e-001
84	AU051767	112	1.202e+001	2.252e-001
84	AU052598	112	1.201e+001	2.252e-001
84	AU052599	128	1.168e+001	2.252e-001
84	AU052600	128	1.183e+001	2.252e-001
84	AU052601	128	1.199e+001	2.252e-001
84	AU052602	128	1.201e+001	2.252e-001
84	AU052603	128	1.200e+001	2.252e-001
84	AU052604	128	1.205e+001	2.252e-001
84	AU052605	124	1.210e+001	2.252e-001
84	AU052606	124	1.204e+001	2.252e-001
84	AU052607	128	1.203e+001	2.252e-001
84	AU052608	128	1.201e+001	2.252e-001
85	AU052578	127	1.285e+001	1.389e-001
85	AU052579	124	1.288e+001	1.389e-001
85	AU052580	124	1.284e+001	1.389e-001
85	AU052581	128	1.284e+001	1.389e-001
85	AU052582	128	1.282e+001	1.389e-001
85	AU052591	112	1.286e+001	1.389e-001
85	AU052592	112	1.285e+001	1.389e-001
85	AU052593	128	1.267e+001	1.389e-001
85	AU052594	128	1.273e+001	1.389e-001
85	AU052595	128	1.277e+001	1.389e-001
85	AU052596	128	1.282e+001	1.389e-001
85	AU052597	127	1.280e+001	1.389e-001
86	AU051678	128	1.297e+001	1.663e-001
86	AU051679	127	1.297e+001	1.663e-001
86	AU051680	127	1.298e+001	1.663e-001
86	AU051681	127	1.300e+001	1.663e-001
86	AU051682	124	1.297e+001	1.663e-001
86	AU051683	128	1.295e+001	1.663e-001
86	AU051684	128	1.293e+001	1.663e-001
86	AU052583	268	1.285e+001	1.663e-001
86	AU052584	268	1.288e+001	1.663e-001
86	AU052585	128	1.277e+001	1.663e-001
86	AU052586	128	1.281e+001	1.663e-001
86	AU052587	128	1.288e+001	1.663e-001
87	AU052756	268	1.372e+001	3.748e-001
87	AU052757	268	1.372e+001	3.748e-001
87	AU052778	128	1.382e+001	3.748e-001
87	AU052779	128	1.380e+001	3.748e-001
87	AU052780	128	1.376e+001	3.748e-001
87	AU052781	128	1.373e+001	3.748e-001
87	AU052802	128	1.366e+001	3.748e-001
87	AU052803	128	1.367e+001	3.748e-001
87	AU052804	125	1.367e+001	3.748e-001
87	AU052805	125	1.372e+001	3.748e-001
87	AU052806	127	1.377e+001	3.748e-001
87	AU052807	127	1.377e+001	3.748e-001
88	AU051755	268	1.274e+001	3.001e-001
88	AU051756	268	1.273e+001	3.001e-001
88	AU051757	128	1.278e+001	3.001e-001
88	AU051758	128	1.285e+001	3.001e-001
88	AU051759	128	1.290e+001	3.001e-001
88	AU051760	128	1.296e+001	3.001e-001
88	AU051761	127	1.286e+001	3.001e-001
88	AU051762	127	1.291e+001	3.001e-001
88	AU051763	124	1.300e+001	3.001e-001
88	AU051764	124	1.285e+001	3.001e-001
88	AU051765	128	1.290e+001	3.001e-001
88	AU051766	128	1.284e+001	3.001e-001
89	AU051738	268	1.293e+001	1.528e-001
89	AU051739	268	1.298e+001	1.528e-001
89	AU051740	128	1.291e+001	1.528e-001
89	AU051741	128	1.287e+001	1.528e-001
89	AU051742	128	1.299e+001	1.528e-001
89	AU051743	128	1.289e+001	1.528e-001
89	AU051744	127	1.285e+001	1.528e-001
89	AU051745	128	1.296e+001	1.528e-001
89	AU051746	124	1.290e+001	1.528e-001
89	AU051747	124	1.292e+001	1.528e-001
89	AU051769	128	1.296e+001	1.528e-001
89	AU051770	128	1.297e+001	1.528e-001
90	AU052588	124	1.224e+001	1.799e-001
90	AU052589	128	1.231e+001	1.799e-001
90	AU052590	128	1.224e+001	1.799e-001
90	AU052609	268	1.228e+001	1.799e-001
90	AU052610	268	1.230e+001	1.799e-001
90	AU052611	128	1.222e+001	1.799e-001
90	AU052612	128	1.222e+001	1.799e-001
90	AU052613	128	1.220e+001	1.799e-001
90	AU052614	128	1.232e+001	1.799e-001
90	AU052615	127	1.235e+001	1.799e-001
90	AU052616	127	1.229e+001	1.799e-001
90	AU052617	124	1.229e+001	1.799e-001
91	AU052758	268	1.220e+001	3.758e-001
91	AU052759	268	1.227e+001	3.758e-001
91	AU052760	128	1.218e+001	3.758e-001
91	AU052761	128	1.232e+001	3.758e-001
91	AU052762	128	1.210e+001	3.758e-001
91	AU052763	128	1.210e+001	3.758e-001
91	AU052764	128	1.215e+001	3.758e-001
91	AU052765	127	1.211e+001	3.758e-001
91	AU052766	127	1.237e+001	3.758e-001
91	AU052767	125	1.231e+001	3.758e-001
91	AU052768	128	1.209e+001	3.758e-001
91	AU052769	128	1.199e+001	3.758e-001
92	AU051748	127	1.272e+001	1.447e-001
92	AU051749	124	1.276e+001	1.447e-001
92	AU051750	124	1.270e+001	1.447e-001
92	AU051751	128	1.280e+001	1.447e-001
92	AU051752	128	1.276e+001	1.447e-001
92	AU051771	268	1.234e+001	1.447e-001
92	AU051772	268	1.241e+001	1.447e-001
92	AU051773	128	1.253e+001	1.447e-001
92	AU051774	128	1.265e+001	1.447e-001
92	AU051775	128	1.262e+001	1.447e-001
92	AU051776	128	1.278e+001	1.447e-001
92	AU051777	127	1.279e+001	1.447e-001
93	AU052178	128	1.230e+001	2.584e-001
93	AU052179	128	1.235e+001	2.584e-001
93	AU052180	127	1.222e+001	2.584e-001
93	AU052181	127	1.220e+001	2.584e-001
93	AU052182	125	1.216e+001	2.584e-001
93	AU052183	125	1.209e+001	2.584e-001
93	AU052184	128	1.212e+001	2.584e-001
93	AU052185	128	1.207e+001	2.584e-001
93	AU052204	268	1.216e+001	2.584e-001
93	AU052205	268	1.227e+001	2.584e-001
93	AU052206	128	1.230e+001	2.584e-001
93	AU052207	128	1.236e+001	2.584e-001
94	AU050955	128	1.219e+001	3.735e-001
94	AU050957	128	1.229e+001	3.735e-001
94	AU051848	128	1.227e+001	3.735e-001
94	AU051849	128	1.230e+001	3.735e-001
94	AU051850	127	1.211e+001	3.735e-001
94	AU051851	128	1.211e+001	3.735e-001
94	AU051852	127	1.220e+001	3.735e-001
94	AU051853	127	1.218e+001	3.735e-001
94	AU051854	128	1.200e+001	3.735e-001
94	AU051856	128	1.199e+001	3.735e-001
94	AU052782	268	1.216e+001	3.735e-001
94	AU052783	268	1.223e+001	3.735e-001
95	AU051222	128	1.314e+001	2.912e-001
95	AU051223	128	1.314e+001	2.912e-001
95	AU052208	268	1.334e+001	2.912e-001
95	AU052209	268	1.340e+001	2.912e-001
95	AU052210	128	1.335e+001	2.912e-001
95	AU052211	128	1.344e+001	2.912e-001
95	AU052212	128	1.334e+001	2.912e-001
95	AU052213	128	1.339e+001	2.912e-001
95	AU052214	127	1.322e+001	2.912e-001
95	AU052215	127	1.320e+001	2.912e-001
95	AU052216	125	1.335e+001	2.912e-001
95	AU052217	125	1.330e+001	2.912e-001
96	AU051754	128	1.287e+001	2.036e-001
96	AU051818	268	1.280e+001	2.036e-001
96	AU051819	268	1.280e+001	2.036e-001
96	AU051840	125	1.253e+001	2.036e-001
96	AU051841	125	1.271e+001	2.036e-001
96	AU051842	127	1.269e+001	2.036e-001
96	AU051843	127	1.280e+001	2.036e-001
96	AU051844	128	1.284e+001	2.036e-001
96	AU051845	128	1.280e+001	2.036e-001
96	AU051846	128	1.284e+001	2.036e-001
96	AU051847	128	1.276e+001	2.036e-001
96	AU051857	128	1.288e+001	2.036e-001
97	AU052186	268	1.234e+001	1.352e-001
97	AU052187	268	1.240e+001	1.352e-001
97	AU052188	128	1.255e+001	1.352e-001
97	AU052189	128	1.261e+001	1.352e-001
97	AU052190	128	1.271e+001	1.352e-001
97	AU052191	128	1.260e+001	1.352e-001
97	AU052192	127	1.267e+001	1.352e-001
97	AU052193	127	1.260e+001	1.352e-001
97	AU052194	125	1.264e+001	1.352e-001
97	AU052195	125	1.263e+001	1.352e-001
97	AU052196	128	1.263e+001	1.352e-001
97	AU052197	128	1.268e+001	1.352e-001
